100000	2	3		
Z	Y	0.52732	0	0.000707
A	F	0	0.503901	0.484854
A	F	0	0	0.808557
A	E	0.654297	0.611213	0.709445
A	G	0	0.72356	0.778611
Z	E	0	0.173439	0
Z	F	0.50099	0.759422	0.375727
A	Y	0.550613	0.101271	0.572962
A	F	0.15409	0.308154	0.264753
A	F	0	0.684932	0
A	E	0	0	0.484241
A	G	0.24266	0	0
Z	F	0.476104	0.169939	0.316733
A	E	0	0	0.541051
A	Y	0.092919	0.95431	0
C	E	0.808363	0.308329	0
A	E	0	0	0.269855
Z	Y	0.418715	0	0.0345
B	F	0	0.313321	0.361672
Z	Y	0.529648	0.549098	0.699836
Z	E	0.794177	0.481077	0.578202
Z	F	0	0.673869	0.672441
D	Y	0	0.275231	0
Z	Y	0.927537	0	0.23883
Z	Y	0	0.07833	0
A	E	0.509943	0.71158	0.407701
Z	Y	0.794761	0.341897	0.229547
C	E	0.607077	0.193028	0
C	F	0.09861	0	0
A	H	0.201209	0.172692	0.880889
Z	H	0.248258	0	0.542026
A	E	0.587327	0.586073	0.009051
A	E	0.323693	0	0.640409
A	Y	0	0.800189	0.507691
B	E	0.523063	0.840107	0.629326
Z	Y	0.257787	0	0.859718
Z	E	0.749129	0.950644	0
B	Y	0.261349	0.299653	0
B	E	0	0.555421	0.730999
Z	Y	0.691205	0	0.838385
B	Y	0.436363	0.437001	0.463566
C	Y	0.037611	0	0.771376
Z	F	0.415951	0	0
B	H	0	0.56334	0.273151
Z	G	0.706046	0.221984	0.772017
A	F	0.572466	0.628883	0
Z	Y	0.746031	0.08499	0.643658
Z	Y	0	0.448157	0.106455
A	Y	0	0.931904	0
Z	G	0	0	0
A	E	0.403409	0.542663	0
Z	F	0	0.315643	0.762895
B	E	0.607558	0	0
C	Y	0	0.406795	0.644702
B	F	0	0.390509	0.773909
C	G	0	0	0.717422
B	E	0	0	0
A	E	0.348221	0	0.328276
A	H	0.77811	0.318256	0.039886
Z	F	0	0	0.01515
A	F	0.642921	0.54982	0
Z	G	0.190133	0.639869	0.895117
Z	Y	0.916479	0.058177	0.970247
Z	F	0	0	0
Z	H	0	0.212296	0.822733
A	F	0	0.5347	0
A	Y	0.037805	0.586406	0.299308
A	Y	0.510958	0.834875	0
A	E	0.616704	0	0.907824
A	Y	0.598163	0.2345	0.665653
C	E	0.509841	0	0.714734
A	Y	0	0.646885	0.426587
Z	Y	0.145637	0.780815	0.310977
A	Y	0.967615	0	0
Z	E	0.864242	0.088863	0.357941
A	Y	0.864402	0.367849	0.774855
Z	Y	0.6723	0.924875	0.121682
A	E	0.664681	0.612116	0
Z	E	0.24653	0	0.90127
Z	Y	0.765923	0.08889	0.972228
A	Y	0	0.457138	0.637823
Z	E	0.754594	0.657506	0
B	F	0.216086	0.365977	0.545644
Z	F	0.056551	0	0.223071
B	E	0.334451	0.994487	0
A	G	0.419585	0.681173	0.318617
C	F	0.285546	0.26462	0
A	E	0.637824	0.930979	0
C	F	0.477255	0.624933	0
D	E	0.03773	0.867485	0
A	Y	0.931028	0.386069	0.768632
A	F	0.510117	0	0.795258
D	Y	0.063045	0.51283	0.89191
A	F	0.548008	0	0
A	F	0.066143	0	0
Z	Y	0.812927	0	0.230957
Z	F	0	0.515408	0.184466
A	E	0.619738	0.907653	0.023147
B	F	0.628823	0.161797	0.325763
A	F	0	0.150905	0.912573
A	E	0.888602	0.492427	0
B	E	0.357113	0.928366	0.385949
A	E	0	0.38745	0
Z	E	0.807962	0	0.785684
A	Y	0	0.52386	0
A	Y	0.861409	0.181215	0
A	F	0.430302	0.965191	0.442822
Z	E	0.675482	0	0.972827
A	Y	0.722712	0.000463	0.935768
Z	E	0.395686	0.674766	0.468314
D	F	0	0	0
Z	F	0.763495	0.963553	0.184891
C	Y	0.268003	0.489141	0.508253
Z	G	0.21233	0	0.831967
A	F	0.660411	0.46583	0
A	Y	0.86274	0.198985	0.865839
A	E	0.818034	0.614193	0.038546
C	F	0.506664	0.587388	0
Z	E	0.9128	0	0.99116
B	Y	0	0.383266	0
B	E	0.993744	0	0
B	E	0	0.537876	0.938889
Z	Y	0	0.743709	0.144517
A	F	0.008548	0.686346	0.16777
B	E	0.677461	0.468344	0
B	Y	0.041813	0.625526	0
Z	F	0	0	0.76125
Z	E	0	0.740247	0
Z	G	0.54187	0.460541	0.201037
Z	Y	0	0.047466	0
B	E	0.432308	0.459031	0.133471
Z	Y	0.732264	0.392378	0.507577
A	E	0.3377	0	0.722768
Z	Y	0.962909	0.69604	0.072021
A	F	0.218929	0.710719	0.742945
B	Y	0	0.268446	0
Z	Y	0.336469	0	0
B	Y	0.506103	0.14811	0.239741
A	G	0.482935	0.739747	0.148636
B	Y	0.489089	0	0.506533
B	Y	0.939215	0.668623	0.107432
Z	G	0.049146	0.676748	0
Z	Y	0.898581	0	0.732207
Z	E	0	0.495988	0.565637
B	E	0.778558	0.229082	0.975582
B	F	0.280232	0.314651	0.818831
C	Y	0.68855	0	0.113593
A	Y	0	0.474306	0.779217
A	E	0	0.461083	0.37784
Z	F	0.610709	0.251344	0.832685
A	F	0.856896	0.04548	0.800611
A	Y	0.746262	0.457277	0.61271
Z	E	0.96992	0.29255	0.890407
A	F	0.539319	0	0.525048
C	F	0	0.68192	0
C	Y	0.706681	0.352541	0
B	Y	0	0.77271	0.160893
Z	G	0	0.070892	0.093181
A	G	0.169382	0.446	0.795956
Z	Y	0.991829	0.041003	0.293399
B	E	0.395675	0	0.445021
Z	F	0.092805	0.601825	0
A	E	0	0.703582	0.536707
C	Y	0.7189	0.164895	0.146547
Z	E	0.644167	0.482121	0
D	H	0	0.276259	0.582043
A	Y	0	0.032151	0.747781
Z	E	0.870862	0.37585	0.575676
A	Y	0.602194	0.455608	0.497193
B	Y	0.143542	0.51896	0.862164
A	F	0.182547	0	0.348359
B	Y	0.708349	0	0.443425
A	E	0	0	0
Z	G	0.411071	0.346475	0.947757
D	Y	0.476483	0.996926	0
A	E	0.684859	0.982302	0
Z	E	0.560867	0.233306	0
Z	Y	0.781572	0.420179	0.519871
Z	E	0	0	0
A	G	0.293706	0	0.875969
A	Y	0.877814	0.627469	0
A	G	0.569929	0.585174	0.578922
A	F	0.227763	0	0.329282
Z	G	0.148968	0.776616	0.625239
A	Y	0	0.555527	0.825199
A	Y	0.557365	0	0.483968
D	E	0.477463	0.33805	0.695226
B	Y	0.568614	0.20035	0.693779
A	E	0.623025	0.224649	0
A	H	0.477603	0.214679	0.446299
C	Y	0.598637	0.402943	0.586025
Z	E	0	0.305481	0.832577
Z	E	0.645226	0.614006	0.665369
D	Y	0.689146	0.63854	0.081661
A	F	0.418716	0	0.583796
C	Y	0	0.457123	0.586804
Z	H	0.327315	0.133306	0.825311
C	E	0.645362	0.165291	0
Z	F	0	0.329818	0
C	Y	0.59315	0	0.945212
Z	E	0.876384	0.799305	0
A	E	0	0.058678	0.965189
B	G	0.726202	0.720144	0.246159
A	G	0.349691	0.749192	0.579701
Z	E	0.399861	0.785593	0
A	E	0	0	0.734814
B	E	0	0.467624	0.355781
C	Y	0.825407	0	0.184356
A	F	0	0.387183	0.495226
Z	Y	0.457522	0.758154	0.588472
A	G	0	0.01404	0.920643
Z	E	0	0.096372	0.76324
C	E	0.789842	0.373577	0.641788
Z	Y	0.185403	0.372806	0.716189
C	F	0.27477	0.100929	0
C	E	0.306731	0.133611	0.419998
D	E	0.986988	0.437408	0.652331
Z	E	0.402199	0.66782	0
A	E	0.975838	0.370097	0.386868
Z	E	0	0	0
Z	H	0.220983	0.569567	0.625092
A	F	0.776468	0.199301	0.520679
A	E	0.97226	0.526185	0
Z	F	0	0.508081	0.347478
Z	F	0	0.472606	0.721663
Z	H	0.582584	0.15148	0
Z	F	0.232686	0.824009	0.32107
Z	F	0	0	0.617708
A	Y	0	0.23277	0
Z	F	0.481442	0.876431	0.559034
C	E	0.418534	0.684604	0
C	Y	0	0.311307	0
C	G	0.818716	0.524016	0.218517
A	Y	0.146225	0	0.314325
Z	F	0.392056	0.210317	0.615765
C	Y	0.721313	0.955405	0
A	F	0	0	0.634849
A	Y	0	0.61961	0
A	F	0	0.739906	0.86761
B	E	0.390463	0	0
A	F	0.644394	0	0.679785
B	E	0.141439	0	0.391287
Z	G	0.1492	0.599862	0.238744
D	E	0.432976	0.697311	0
A	Y	0.188431	0.537563	0
B	E	0	0.856207	0.658818
D	E	0.842676	0	0.607749
Z	G	0	0.065324	0
A	E	0	0.867628	0.551487
A	Y	0.48154	0.751367	0.554788
Z	E	0.237985	0	0
Z	E	0.017284	0.836049	0.745463
A	Y	0.029349	0.374254	0.30261
C	Y	0.875078	0.732861	0.279719
B	H	0.279494	0.299821	0
A	F	0	0.535181	0
A	F	0.884079	0	0
Z	Y	0.295359	0.044493	0.656055
A	H	0.631778	0.643552	0.059927
A	Y	0.007792	0.843804	0
A	Y	0	0.363316	0.081509
A	E	0	0.475447	0
Z	E	0	0	0
C	E	0.437731	0	0.712895
A	F	0.589251	0.191874	0.842047
Z	E	0.427958	0.733264	0
D	Y	0.486222	0.711974	0
B	Y	0.010913	0.563428	0.591747
A	Y	0.729142	0.767731	0.149235
Z	F	0	0.356222	0.835082
A	F	0.856357	0.12237	0
Z	F	0.746926	0.493974	0.642144
Z	H	0.420896	0.390438	0.091335
Z	F	0.373379	0	0
A	E	0.847874	0.760521	0.421058
A	H	0.353926	0.345468	0
D	E	0	0.497741	0.323534
C	Y	0.476591	0.771347	0.203809
Z	G	0.159206	0	0.594503
Z	E	0.650584	0.097146	0.688821
Z	E	0.201631	0	0.882177
Z	Y	0	0	0.084117
B	F	0	0.077142	0.438684
B	Y	0	0.361314	0.776839
A	Y	0.27411	0.503479	0
A	F	0.255898	0.839911	0.68468
B	Y	0.597642	0.400451	0.922949
A	F	0.192921	0	0.044357
Z	E	0	0	0.579309
Z	F	0.221185	0.728929	0.294961
A	Y	0.460151	0.526965	0
Z	E	0	0.410548	0.432993
A	G	0.436501	0.000842	0.889939
Z	F	0.241156	0.876877	0
Z	H	0	0.545299	0
Z	E	0	0	0
A	F	0	0.531104	0.143385
C	E	0	0.034139	0.959655
B	E	0.207508	0	0.717586
Z	E	0.420162	0	0
A	F	0.548449	0.099133	0.263704
Z	E	0.947668	0	0.952186
A	E	0.107571	0.379452	0.489052
Z	H	0	0.443576	0.169129
A	F	0.342056	0.98453	0.383535
B	Y	0.891189	0.433604	0
B	E	0	0.283016	0.261382
A	Y	0	0	0
A	H	0.698325	0.912872	0.404582
A	E	0.386874	0.716945	0.606942
A	Y	0.984643	0.006015	0.464765
Z	G	0.396455	0.390867	0.193461
B	F	0.077905	0.80981	0.993682
A	E	0.860721	0	0.3875
B	Y	0.22169	0.438958	0.8991
B	F	0.664106	0.278794	0
B	E	0.886705	0.887764	0.113924
Z	H	0.078696	0.622463	0.29562
Z	E	0.347939	0.290164	0.644783
Z	E	0.439483	0	0.29483
Z	F	0.270982	0.893714	0
B	Y	0.566526	0.611762	0.26703
A	Y	0.270132	0.225353	0.849441
Z	H	0	0	0
A	Y	0.684355	0.741021	0.349095
B	E	0.115263	0.389585	0.81598
A	F	0.843252	0.26948	0
A	G	0.795885	0	0.34541
A	Y	0.713326	0.892611	0.258216
Z	F	0	0.459768	0.492607
B	E	0.289413	0	0
B	E	0	0.381673	0.682844
Z	G	0.476915	0.030233	0.503521
Z	G	0.527981	0.165451	0
A	F	0.309332	0	0.684239
Z	G	0.316025	0	0.38971
D	E	0	0	0
B	E	0.175483	0	0.919799
B	F	0	0.231362	0.512105
B	Y	0	0.08953	0
Z	H	0	0	0.567596
A	E	0.835638	0.678268	0
C	F	0.398292	0	0.590827
A	E	0.855521	0	0.620454
B	G	0.389122	0.424143	0.201574
Z	E	0.581227	0.46716	0.178646
Z	H	0	0	0
A	F	0.619345	0.511552	0.145017
Z	E	0	0.799575	0.607358
B	E	0.95051	0.052914	0.719999
Z	Y	0.839108	0.359607	0.728976
A	F	0.534173	0.696605	0.322318
B	F	0.19319	0.534346	0.869216
A	Y	0.512244	0	0.080397
A	E	0	0	0
Z	G	0	0.291616	0.288615
A	F	0.406744	0	0.415683
B	E	0.904658	0.226421	0.366695
D	F	0	0	0
B	H	0.053868	0	0.373433
Z	E	0.761405	0.44895	0.639666
A	E	0.548004	0.980731	0.283305
Z	E	0	0.765195	0.19864
B	Y	0.657842	0	0
Z	Y	0.663377	0.188245	0.606041
Z	F	0.865763	0.102308	0.541517
Z	Y	0	0.205857	0
Z	H	0.55837	0	0.460723
Z	Y	0	0.92164	0
A	H	0	0.279398	0.475725
Z	E	0.270874	0	0.993816
Z	G	0.037343	0.563794	0
Z	G	0.298005	0	0.234159
Z	E	0.793887	0.334588	0.747182
Z	Y	0	0.579309	0.110385
A	F	0	0.665502	0
Z	Y	0.659622	0.081719	0
B	F	0	0.802752	0.159818
A	Y	0.513268	0.484837	0.998295
Z	Y	0	0	0
D	F	0.178575	0.695575	0
A	E	0	0	0.909303
A	Y	0.47445	0.959277	0
A	E	0	0.802815	0.994759
A	G	0	0.428787	0.433023
Z	E	0.752117	0	0
B	Y	0.2589	0.592247	0.609064
C	E	0.699883	0.754267	0
Z	E	0.425719	0.12964	0.416152
C	E	0	0	0.790664
Z	F	0.394528	0.714477	0
A	Y	0.484153	0.427841	0
C	E	0.297778	0.129353	0
Z	F	0	0.383782	0.197154
A	E	0.416545	0	0.260884
A	G	0	0.628379	0.019284
A	F	0.622353	0	0.73893
A	Y	0.842345	0.801335	0
A	E	0.218228	0.775629	0.119411
B	Y	0.806706	0	0.550962
Z	E	0.296333	0.589388	0.834783
B	F	0	0.382741	0.500543
B	G	0	0	0.815688
A	Y	0.381669	0.37722	0.160132
Z	E	0.683854	0.389276	0.419873
A	G	0.490568	0.950799	0.411669
A	Y	0.534952	0	0.438465
A	Y	0	0.476565	0
A	Y	0	0.904858	0.007705
A	E	0.210614	0.994953	0.498428
C	E	0.285137	0.780132	0
Z	E	0	0.629845	0.755585
D	Y	0.637783	0	0
Z	E	0	0.988356	0.201477
A	Y	0.15189	0	0.697341
C	E	0	0.199082	0
A	G	0.054348	0.829644	0.884833
A	F	0	0.899247	0.262027
B	F	0.28543	0.674224	0.154785
Z	E	0	0.522558	0.206413
B	E	0.147792	0.700356	0
C	E	0.626493	0.424565	0.701359
A	F	0.321178	0.260246	0.224361
D	G	0.253203	0.856347	0.687396
Z	Y	0.030908	0.822962	0
B	Y	0.252812	0.507467	0.264336
B	E	0	0	0
A	G	0	0	0.872495
D	Y	0	0.860241	0
Z	E	0.590331	0	0.662818
Z	G	0	0.698801	0.548865
B	Y	0	0	0
A	F	0.593022	0.586822	0.276724
B	E	0.303511	0	0.536976
A	F	0.067724	0.594822	0.821524
A	Y	0.580132	0	0.887313
B	E	0.425455	0.56194	0
A	E	0.699045	0.489546	0.264759
A	G	0	0.590357	0
A	G	0	0	0.428865
A	E	0.61559	0	0.589487
D	Y	0	0.889398	0
A	Y	0.583674	0.116212	0.647359
A	F	0	0.571774	0.282629
Z	Y	0.535283	0.752475	0
Z	Y	0.500465	0.13925	0
A	Y	0.955744	0.1094	0.200236
B	E	0.505956	0.434035	0
B	F	0.379096	0	0.357345
Z	E	0.27527	0.778541	0.514844
B	G	0.531738	0	0
A	Y	0	0	0.414507
A	E	0	0.654648	0.982046
A	Y	0.503827	0.657302	0.262362
B	Y	0	0	0.492933
Z	E	0.588465	0.242292	0.216593
B	E	0	0	0.813481
B	G	0.174783	0	0.622846
A	Y	0.89561	0.464467	0
Z	F	0	0.519589	0
B	E	0	0.225501	0
A	E	0.16164	0.517164	0.398838
A	E	0.46184	0.837906	0.994771
B	E	0.508264	0.362407	0.722473
D	E	0	0.165414	0.693429
B	Y	0	0.677422	0.758001
C	E	0.798276	0	0.373431
D	E	0	0	0.045316
B	Y	0.587877	0.036155	0
B	Y	0	0.831577	0.367089
B	Y	0.798379	0.713386	0.441796
Z	H	0	0.65203	0.669712
B	E	0.984887	0	0
A	Y	0.567062	0	0
C	Y	0	0.927926	0.815813
B	F	0.260246	0	0.698324
B	Y	0.093101	0	0
C	E	0.35178	0.302899	0.961651
A	Y	0	0	0.322678
Z	Y	0	0	0
B	E	0.327431	0.203366	0
C	E	0	0.53075	0.559339
Z	Y	0.375856	0.213736	0.467551
B	F	0.438618	0	0.930789
A	E	0	0	0.459135
A	Y	0	0.518078	0.519079
D	Y	0.361721	0.602017	0
Z	Y	0.237037	0.303957	0.363816
A	H	0.665887	0.479442	0
Z	E	0.985124	0.052296	0
Z	G	0	0.583938	0.083752
B	F	0.257802	0.91803	0.495227
B	F	0.507552	0.24152	0.478877
A	E	0.324803	0	0.456667
A	E	0	0.518254	0
A	E	0.083726	0.925042	0
B	Y	0.620516	0.603663	0
Z	E	0.232743	0.694328	0.470367
A	E	0	0.405508	0.511514
Z	Y	0.566308	0.696083	0.296108
A	H	0.143669	0	0.462309
A	E	0.49343	0	0
Z	F	0.411781	0.814694	0
Z	E	0.792329	0	0
B	H	0.589411	0	0.355877
Z	E	0	0	0.274924
A	F	0.659925	0	0.762231
C	E	0	0	0.977703
C	E	0.227209	0.252863	0.404321
A	E	0.399788	0.740436	0
A	E	0	0.846939	0.687104
B	Y	0	0.768171	0
A	E	0	0.826285	0
A	Y	0.344607	0.942214	0.43905
C	F	0	0	0.521859
Z	Y	0.941087	0	0
B	Y	0	0.500219	0.494695
A	E	0.671283	0	0.652999
B	H	0.632145	0.962337	0.387134
Z	Y	0	0	0.434747
A	E	0	0.218575	0.38357
B	H	0	0.307486	0.723547
A	F	0.714026	0	0.534259
B	E	0	0	0
B	F	0.3526	0	0.323136
Z	Y	0.33088	0.480997	0
B	E	0.491388	0.093796	0
A	G	0.487089	0	0.515316
Z	E	0	0.48166	0
B	G	0.534157	0.093846	0.953977
Z	E	0.386993	0.855227	0.147375
Z	Y	0.366167	0.918346	0.362841
A	F	0	0.803241	0
C	E	0.589383	0.718038	0.251477
Z	E	0.840338	0.515162	0.437874
A	F	0.824185	0.061649	0.806178
C	E	0.631793	0	0.370055
A	F	0.475355	0	0.698335
C	Y	0.152882	0	0.941624
Z	E	0.173948	0.567994	0.619535
B	F	0.072557	0.498952	0
A	F	0.910423	0.522444	0
A	F	0.263941	0	0.805425
A	Y	0	0.302645	0.138987
A	E	0.446663	0.833569	0.93355
A	Y	0	0	0
Z	F	0.749394	0.498494	0
B	E	0.914802	0.328785	0
A	Y	0.900426	0.284321	0
A	F	0	0	0.88023
B	E	0.255364	0	0.301799
B	F	0.45822	0.118345	0
B	E	0.410618	0.335732	0
Z	F	0.961972	0	0.160519
A	F	0	0.768298	0.50323
Z	Y	0.78915	0	0
Z	F	0.111257	0	0.36908
C	Y	0.243526	0.99876	0
Z	H	0.446109	0.360474	0.718895
Z	G	0.406174	0.341098	0.214159
Z	E	0.004302	0	0
B	E	0	0.535949	0.465979
A	E	0	0	0.657243
Z	E	0	0.844245	0
B	Y	0.31851	0	0
A	Y	0.426013	0.81283	0
Z	E	0	0	0
C	F	0	0.288267	0.691815
B	E	0.02506	0	0.847002
B	G	0	0.941821	0.166283
Z	Y	0.825257	0.986275	0.325377
A	E	0.430426	0	0
C	F	0.640386	0	0
A	Y	0.886386	0.750092	0.077739
Z	E	0.405287	0.54467	0.635683
B	F	0.802317	0	0
B	F	0.233828	0.526336	0.515459
A	Y	0.614538	0.869568	0.894922
B	Y	0	0.295916	0
B	Y	0.466417	0.523703	0.209838
A	G	0.385905	0.039595	0.878993
A	E	0.756334	0	0
A	H	0.242287	0.567721	0
A	F	0.324296	0	0
A	Y	0.660266	0	0
Z	E	0.761046	0.479601	0.20521
A	Y	0.564384	0.954593	0.710314
B	E	0.616246	0.616081	0
D	E	0.578803	0.387979	0.596002
A	E	0.451217	0.800252	0
C	E	0.053675	0	0.61525
C	Y	0.847649	0.309154	0
B	G	0.281163	0	0
B	Y	0.881635	0.825319	0.381385
Z	E	0.825667	0.84439	0.748632
D	E	0.477018	0.251524	0.179225
A	Y	0.631698	0.804611	0.498581
Z	F	0.705775	0.535987	0.135177
Z	E	0	0	0.317056
Z	E	0.899489	0.109485	0.073949
Z	F	0.245202	0.727681	0.579072
A	G	0.205651	0.259599	0
Z	F	0	0.439263	0
A	E	0	0	0.15131
Z	Y	0.302565	0.958013	0
B	H	0.488533	0	0.392844
Z	E	0	0.360264	0
B	Y	0.798437	0.161735	0
Z	E	0.263446	0.760936	0.656613
B	Y	0	0.583201	0.104989
A	H	0.608839	0.073231	0
Z	E	0.872902	0.325295	0.904765
A	G	0.103962	0.882446	0
Z	F	0.12969	0.943818	0.116407
B	E	0.486533	0.399119	0.033442
Z	F	0	0	0
A	G	0.297874	0.667083	0.167331
B	F	0	0.070868	0
Z	Y	0.101272	0.410741	0
Z	E	0.393675	0	0.628498
A	E	0.471407	0	0.313834
A	E	0	0.720697	0.052311
Z	E	0.920079	0.412408	0.342662
B	E	0.779695	0	0.666516
C	E	0	0.865959	0
A	Y	0.488815	0.397661	0
A	F	0	0.87482	0.548987
C	Y	0.373984	0.853331	0.389727
A	E	0.62406	0.808166	0.648549
B	E	0.648274	0.385969	0
B	H	0.530378	0.403793	0
Z	F	0.534451	0	0
Z	F	0.654512	0.323368	0.175419
B	E	0.794373	0.977353	0
Z	F	0	0.298967	0.225248
B	Y	0.619136	0	0.193832
C	E	0	0	0.17399
C	E	0	0.899141	0.54687
Z	Y	0	0.079291	0
Z	Y	0.000118	0	0
A	E	0	0.446256	0.423691
B	Y	0.647269	0	0
Z	E	0.729985	0.562876	0
Z	E	0	0	0.229217
A	E	0.597429	0	0
A	E	0.977891	0.438449	0
B	Y	0.357454	0.9853	0.394971
Z	F	0.640783	0.735959	0.607763
Z	E	0	0	0
D	F	0.160198	0.680326	0.01171
B	Y	0.537915	0	0
A	E	0.484013	0.501656	0
A	H	0.172378	0	0
B	E	0	0.747199	0.303125
Z	E	0.636272	0	0.140368
A	H	0.111862	0.721568	0.701271
A	G	0.159339	0.459667	0.603925
B	Y	0.077365	0	0.776864
B	F	0.404755	0	0.514766
C	G	0.316864	0.498268	0.369605
A	Y	0	0.691802	0.06817
A	H	0.479064	0	0
C	E	0	0.469174	0.420936
A	F	0.068807	0	0.520888
Z	Y	0	0	0.542975
Z	E	0	0.414444	0.720997
B	E	0.406659	0.484395	0
B	H	0.335121	0.53458	0.260121
A	E	0.953011	0.323808	0.367102
C	E	0.569157	0.673132	0.770004
A	H	0.127347	0	0
Z	E	0	0.688078	0.738897
A	E	0.715712	0	0
A	E	0	0.848317	0
Z	F	0.143831	0.96814	0.807193
Z	E	0.736049	0.608953	0.600752
A	Y	0.054144	0.947671	0.090627
C	F	0.034671	0.986296	0.042934
A	H	0.816254	0.260395	0.286855
B	Y	0	0.485966	0.008263
Z	E	0.361581	0.4884	0.125886
D	E	0	0	0.602418
B	F	0.329982	0.583364	0.985594
Z	E	0.408503	0	0.498036
A	Y	0	0.689621	0.62115
B	E	0	0.55707	0.174186
B	E	0.716982	0	0.776062
A	Y	0.29457	0.671277	0.441332
A	E	0	0.991504	0.533027
B	Y	0.306128	0	0.509501
B	F	0.806954	0.519111	0.75961
A	E	0.131877	0	0.906193
A	F	0	0	0
A	F	0.668503	0	0
C	E	0.022235	0.62158	0.317886
B	E	0	0	0.222229
A	G	0	0.477171	0
A	F	0.763666	0	0.146312
A	Y	0.167674	0.597194	0.877092
A	H	0.562076	0.150448	0
C	F	0.505452	0.004642	0.470668
A	E	0.999132	0.426448	0.379688
C	Y	0.668528	0	0
Z	E	0.178896	0.271437	0.934634
D	E	0.741427	0.497531	0
A	E	0	0	0.428289
Z	F	0.728111	0	0
A	F	0	0.332178	0.642626
A	Y	0	0.256498	0.581242
A	H	0.366762	0.643758	0.068238
A	H	0.89715	0	0.439768
B	Y	0	0.850919	0
B	F	0	0.367654	0.383998
Z	Y	0.31661	0.340844	0.918833
Z	Y	0	0.226083	0
A	Y	0.925091	0.327801	0
A	F	0.426747	0.400866	0
Z	E	0.167733	0.502627	0.858537
Z	F	0.497105	0.652063	0.956058
A	E	0.958769	0.386079	0.339571
A	Y	0.539255	0.730444	0
Z	G	0	0.476076	0
A	G	0	0	0.802807
A	E	0.726837	0.470802	0.227713
A	H	0.411886	0.905044	0.023569
D	E	0.677464	0.641383	0
Z	F	0.70382	0	0.460495
C	E	0.038519	0	0
B	E	0.978499	0.425362	0.792548
A	Y	0.074929	0.951744	0.174861
A	E	0.925134	0	0.370595
A	F	0.18388	0	0.368492
A	H	0	0.340864	0
Z	E	0.053932	0.725101	0.623183
Z	E	0	0.89473	0
A	Y	0.315463	0.883369	0.531442
A	F	0	0	0.464859
A	F	0.305115	0.469933	0.144884
Z	Y	0	0	0
C	H	0.312488	0	0.067013
A	E	0	0	0.570627
Z	Y	0.327595	0.712367	0
A	Y	0.166601	0	0.895273
Z	E	0.91867	0.05813	0.937298
Z	F	0	0	0
A	F	0	0	0
B	Y	0.490716	0.594481	0
Z	F	0	0.344885	0.466799
A	Y	0.435735	0	0
A	E	0	0.062528	0.363232
A	G	0.710526	0	0.532577
Z	G	0	0	0.949852
B	E	0	0.383574	0
Z	Y	0	0	0.175608
A	G	0.345726	0.513994	0.275355
A	Y	0.640066	0.79839	0.052547
B	H	0.489275	0.10096	0
Z	Y	0	0.125684	0.314486
A	E	0.64124	0.226929	0.142704
A	F	0.697923	0.396658	0.71958
B	Y	0.844062	0.302789	0.289667
A	F	0.643913	0.857809	0
Z	H	0.250468	0	0
Z	F	0.502015	0.13512	0.161756
Z	F	0.775113	0.398996	0.745509
A	E	0.851457	0	0
B	E	0.655542	0	0.706746
A	E	0.35963	0.645293	0.12172
A	F	0	0	0.216267
A	H	0.80657	0.484603	0.055278
B	Y	0.155492	0.719022	0.281445
Z	F	0.49554	0.74415	0.020103
Z	H	0.452723	0.508439	0
A	E	0.526791	0.586144	0
B	E	0	0.221655	0.724168
B	E	0	0.486008	0.468566
A	Y	0.317196	0	0.350537
Z	E	0.557775	0	0
B	Y	0	0.618882	0.689206
D	E	0.128107	0.783804	0.134449
Z	E	0.492043	0.826708	0.361967
B	G	0.917669	0.115852	0
A	G	0	0.038937	0
Z	F	0	0.245067	0.155699
Z	F	0.535108	0	0.570235
B	E	0.553717	0	0.429781
C	H	0.333337	0.495619	0
A	G	0.849	0.112887	0.306537
A	H	0.647237	0.010902	0.853533
A	Y	0.911318	0	0
A	E	0.643642	0	0.216888
A	E	0.802635	0	0.585108
C	E	0	0.289268	0.828409
A	Y	0	0	0
A	E	0.70544	0.528518	0.073937
A	E	0.820758	0.098891	0.949738
B	Y	0	0.785009	0.525777
A	F	0	0.370647	0.397557
Z	Y	0.017484	0	0.710279
A	E	0.404444	0.685551	0.823274
Z	E	0.4644	0.106991	0.275753
B	E	0.119507	0	0.858525
C	E	0.4797	0	0.42629
A	Y	0.928952	0.160976	0.323653
A	G	0.693528	0	0.482029
A	F	0.053865	0.754375	0.985073
B	E	0.124212	0.710079	0
Z	E	0.246342	0.640279	0.687353
C	F	0.262845	0.352504	0.29407
A	G	0.390103	0.355717	0.650858
A	F	0	0.816721	0
A	E	0	0.59573	0.71804
Z	Y	0.818108	0.323649	0
B	G	0.731886	0.387159	0.516495
C	Y	0	0.860518	0
A	F	0.191112	0	0
A	F	0.328345	0.482241	0.305495
Z	E	0	0.795459	0.096194
B	Y	0	0.671259	0
A	Y	0	0	0.439224
A	H	0.289548	0	0.192534
A	E	0.983073	0	0.904511
C	E	0.910163	0	0.678048
B	E	0.509676	0.699334	0.124935
Z	E	0.720162	0.851129	0
A	E	0	0	0.318679
C	E	0.619328	0	0.447679
A	H	0.694805	0.214384	0.1427
Z	E	0.736681	0.692835	0.115397
A	E	0	0.182863	0
Z	F	0.665649	0.853525	0
B	Y	0	0	0.829877
A	Y	0.63565	0	0.576684
