100000	2	3		
A	E	0.664681	0	0
C	E	0.24653	0	0
Z	E	0.765923	0.08889	0
A	Y	0.150242	0	0.637823
Z	Y	0	0	0
Z	F	0	0.365977	0.545644
Z	Y	0.056551	0.793183	0
Z	Y	0	0	0.132016
A	Y	0	0	0.318617
C	F	0	0	0.705855
Z	Y	0.637824	0	0.727351
Z	F	0	0	0.711489
D	Y	0	0.867485	0
Z	E	0	0.386069	0
A	Y	0	0	0
D	F	0.063045	0.51283	0
A	Y	0	0.294139	0.427348
A	F	0.066143	0.530484	0
Z	E	0	0.495433	0
A	Y	0	0	0.184466
Z	E	0	0.907653	0.023147
B	Y	0	0.161797	0
Z	F	0	0.150905	0
Z	Y	0.888602	0	0.847924
Z	Y	0	0	0
Z	Y	0.47663	0	0
A	Y	0	0.602038	0
Z	F	0	0	0
Z	H	0.861409	0.181215	0
Z	Y	0.430302	0.965191	0
D	Y	0.675482	0	0
A	E	0	0.000463	0.935768
B	Y	0.395686	0.674766	0.468314
Z	Y	0.534647	0.477312	0
Z	Y	0.763495	0	0
Z	Y	0.268003	0.489141	0
A	Y	0	0	0.831967
Z	Y	0	0.46583	0
Z	E	0	0.198985	0
Z	E	0	0	0.038546
Z	F	0	0	0.347801
Z	E	0	0	0.99116
B	E	0.749404	0.383266	0
B	E	0	0	0
B	Y	0	0	0
Z	Y	0.777138	0	0
Z	F	0.008548	0	0
B	E	0.677461	0.468344	0.830263
Z	Y	0	0	0.759192
Z	F	0.839073	0	0.76125
A	Y	0	0.740247	0.528071
A	G	0	0.460541	0.201037
A	Y	0	0.047466	0
Z	Y	0.432308	0	0.133471
Z	E	0.732264	0.392378	0
Z	Y	0.3377	0	0
C	Y	0.962909	0.69604	0.072021
Z	Y	0	0.710719	0
Z	E	0.87308	0.268446	0.734804
B	Y	0	0	0
B	Y	0.506103	0	0
A	G	0	0.739747	0
B	F	0.489089	0.85248	0
Z	E	0.939215	0.668623	0
A	G	0.049146	0	0.486362
A	Y	0.898581	0	0
A	Y	0	0	0
B	Y	0	0.229082	0
Z	F	0	0.314651	0
Z	E	0.68855	0.86486	0.113593
Z	F	0	0.474306	0
Z	E	0	0.461083	0.37784
A	Y	0.610709	0	0
A	Y	0.856896	0.04548	0.800611
A	F	0.746262	0	0
D	E	0.96992	0.29255	0.890407
Z	F	0	0	0
C	F	0.366364	0	0.132869
Z	Y	0	0	0
B	Y	0.947572	0.77271	0.160893
A	G	0	0	0.093181
A	Y	0	0	0.795956
Z	E	0.991829	0	0
Z	E	0.395675	0	0
Z	Y	0	0.601825	0
A	Y	0	0	0
C	Y	0.7189	0.164895	0
Z	E	0.644167	0	0
D	Y	0.329667	0	0
A	Y	0	0.032151	0
Z	Y	0	0.37585	0
Z	F	0.602194	0.455608	0.497193
B	E	0.143542	0	0.862164
Z	F	0	0.670794	0
B	H	0.708349	0.650023	0.443425
Z	Y	0	0	0
Z	G	0	0.346475	0
Z	E	0.476483	0	0
Z	Y	0.684859	0.982302	0.711242
A	Y	0	0	0.835467
Z	E	0.781572	0	0.519871
Z	Y	0	0.170869	0.736284
Z	G	0	0.509144	0
A	Y	0.877814	0	0
Z	G	0	0.585174	0.578922
Z	Y	0	0.441895	0
B	G	0	0.776616	0
Z	Y	0.382106	0.555527	0
A	Y	0.557365	0	0
Z	Y	0	0	0
Z	F	0	0	0.693779
Z	Y	0	0	0
Z	H	0.477603	0	0
Z	F	0.598637	0	0.586025
Z	Y	0.329005	0.305481	0.832577
Z	E	0	0.614006	0
D	Y	0	0.63854	0.081661
A	F	0	0.801053	0.583796
C	Y	0.813879	0.457123	0.586804
Z	H	0	0.133306	0
Z	Y	0	0	0.141978
Z	Y	0.527477	0	0.909554
Z	F	0	0	0.945212
Z	E	0	0	0.814934
Z	Y	0	0.058678	0
B	Y	0	0	0.246159
A	Y	0.349691	0	0
A	E	0.399861	0	0.876729
A	E	0.188023	0.740234	0
B	E	0	0	0.355781
Z	E	0.825407	0	0
Z	F	0	0	0.495226
Z	Y	0	0	0.588472
A	Y	0.590799	0	0
A	Y	0	0.096372	0.76324
Z	E	0	0	0
B	Y	0.185403	0.372806	0.716189
Z	Y	0.27477	0	0.681874
Z	E	0	0.133611	0.419998
Z	E	0	0	0
B	Y	0	0.66782	0
A	E	0	0	0
Z	Y	0	0.603539	0
Z	Y	0	0	0
A	Y	0.776468	0	0
A	Y	0	0.526185	0.278823
Z	F	0.222731	0.508081	0
Z	F	0	0.472606	0.721663
Z	Y	0	0	0.988143
Z	F	0	0	0.32107
B	Y	0.617352	0	0
Z	Y	0	0	0.860019
Z	F	0	0.876431	0.559034
Z	Y	0.418534	0	0.78486
Z	Y	0.691795	0.311307	0.196095
Z	G	0	0.524016	0.218517
A	F	0.146225	0.594324	0.314325
A	F	0	0.210317	0.615765
Z	E	0.721313	0	0.563797
Z	Y	0.214807	0	0
Z	Y	0.694923	0	0
A	F	0.591822	0.739906	0.86761
Z	Y	0.390463	0	0
A	Y	0	0.400882	0
B	Y	0	0	0.391287
D	Y	0.1492	0.599862	0
D	Y	0.432976	0	0
Z	Y	0.188431	0	0
B	Y	0.22839	0	0.658818
Z	Y	0	0	0.607749
C	Y	0.04835	0.065324	0.439067
Z	E	0	0	0
Z	G	0	0	0.554788
Z	Y	0.237985	0	0
Z	Y	0.017284	0.836049	0
A	F	0	0.374254	0
Z	Y	0	0.732861	0
B	H	0.279494	0.299821	0.914091
A	F	0	0.535181	0.644088
Z	Y	0	0	0.168013
C	F	0.295359	0	0
A	H	0.631778	0	0
A	Y	0.007792	0.843804	0.59901
A	E	0	0	0
A	Y	0	0.475447	0
A	Y	0	0	0.613201
C	E	0.437731	0	0.712895
A	F	0	0.191874	0
Z	Y	0	0.733264	0
Z	Y	0.486222	0.711974	0
B	Y	0	0.563428	0.591747
Z	Y	0	0.767731	0
Z	F	0.468315	0	0
Z	F	0.856357	0.12237	0
A	F	0.746926	0	0
A	H	0	0.390438	0
Z	Y	0.373379	0.882813	0
A	Y	0	0	0
A	Y	0.353926	0.345468	0
D	Y	0	0.497741	0
Z	E	0	0.771347	0.203809
Z	Y	0	0	0
Z	Y	0.650584	0	0
Z	E	0	0.752136	0
B	Y	0.950656	0	0.084117
B	F	0	0.077142	0.438684
B	Y	0.416349	0.361314	0.776839
A	F	0.27411	0	0.106121
A	F	0	0.839911	0.68468
Z	E	0	0	0
Z	F	0	0.988203	0.044357
A	E	0	0.012458	0.579309
C	Y	0	0.728929	0
Z	F	0.460151	0	0.777881
Z	Y	0	0.410548	0.432993
Z	G	0	0	0.889939
Z	F	0.241156	0	0.428908
A	H	0	0.545299	0
Z	Y	0	0	0.186465
Z	Y	0.479278	0.531104	0
C	Y	0.851538	0	0
Z	Y	0.207508	0.473704	0
Z	Y	0.420162	0	0.712176
A	Y	0.548449	0	0.263704
D	Y	0.947668	0.101429	0
A	E	0.107571	0.379452	0.489052
Z	H	0	0.443576	0.169129
Z	F	0.342056	0	0.383535
Z	F	0.891189	0.433604	0
Z	E	0.55332	0	0
Z	E	0.35319	0.47343	0
A	H	0	0	0.404582
A	Y	0.386874	0	0.606942
A	Y	0.984643	0.006015	0.464765
Z	Y	0.396455	0	0
B	Y	0	0	0.993682
A	Y	0.860721	0	0.3875
B	Y	0.22169	0.438958	0
B	Y	0	0	0
Z	Y	0	0.887764	0
A	Y	0.078696	0	0.29562
Z	E	0	0.290164	0
B	Y	0	0.469532	0.29483
Z	Y	0.270982	0.893714	0
Z	F	0	0	0
Z	F	0	0.225353	0
Z	H	0.059626	0	0
Z	Y	0	0.741021	0
Z	Y	0	0	0
Z	Y	0.843252	0.26948	0
A	Y	0.795885	0	0.34541
A	E	0	0	0.258216
D	Y	0	0	0
B	Y	0	0	0
B	E	0	0	0
Z	G	0.476915	0.030233	0
Z	Y	0	0	0
A	Y	0	0	0.684239
A	Y	0	0.922143	0.38971
Z	E	0.175552	0.55913	0
B	Y	0.175483	0	0
Z	F	0.156394	0	0
B	E	0.535365	0	0
Z	H	0	0	0
A	Y	0.835638	0	0.281943
Z	F	0	0.032348	0.590827
A	Y	0	0.470241	0.620454
B	Y	0	0.424143	0.201574
Z	Y	0.581227	0	0.178646
A	Y	0	0	0
Z	F	0	0.511552	0
D	Y	0.184053	0.799575	0
Z	Y	0	0	0
Z	G	0	0	0
A	Y	0	0	0
Z	Y	0	0.534346	0
A	G	0.512244	0.452165	0.080397
A	E	0	0	0
Z	Y	0	0	0
A	F	0.406744	0.929974	0
Z	Y	0.904658	0	0
Z	Y	0.571472	0	0
B	Y	0	0	0
B	E	0	0.44895	0.639666
A	E	0	0.980731	0.283305
A	E	0.253625	0	0.19864
Z	Y	0.657842	0	0
Z	F	0.663377	0	0
Z	Y	0.865763	0.102308	0.541517
C	Y	0	0	0.851057
B	H	0	0.084817	0.460723
A	Y	0.662228	0.92164	0
A	Y	0.620993	0.279398	0
B	E	0.270874	0	0
Z	Y	0	0	0
A	G	0	0	0.234159
A	E	0	0.334588	0
Z	Y	0	0.579309	0.110385
Z	F	0	0.665502	0.462215
C	E	0.659622	0	0.289437
B	F	0.796284	0.802752	0
A	Y	0	0	0
A	G	0.551916	0	0.262404
Z	Y	0.178575	0	0.776553
A	E	0	0	0.909303
Z	Y	0	0	0
A	Y	0	0	0.994759
A	G	0	0	0.433023
Z	E	0	0.686842	0.595325
Z	F	0	0	0
Z	E	0	0	0
Z	E	0.425719	0	0
Z	E	0.421528	0.478813	0
A	Y	0	0	0
A	Y	0.484153	0.427841	0
C	Y	0	0	0.360714
B	Y	0.473018	0	0
A	E	0	0	0.260884
A	Y	0.621731	0.628379	0.019284
Z	F	0	0.184148	0
A	Y	0	0.801335	0.445784
A	E	0	0	0
Z	E	0	0	0.550962
Z	Y	0	0	0.834783
Z	Y	0	0.382741	0
B	Y	0	0.121971	0.815688
A	G	0	0	0.160132
Z	Y	0	0.389276	0.419873
Z	Y	0	0	0.411669
Z	Y	0	0.341092	0
A	Y	0	0.476565	0.580812
Z	E	0	0.904858	0
A	Y	0	0.994953	0
C	Y	0.285137	0	0.186334
Z	E	0	0	0
Z	Y	0	0.622405	0
Z	E	0.472215	0	0
Z	Y	0.15189	0	0
C	E	0	0	0.587815
Z	Y	0	0.829644	0.884833
Z	Y	0.556867	0	0.262027
B	F	0	0.674224	0
C	E	0	0.522558	0
B	E	0.147792	0	0
C	Y	0	0	0
Z	F	0	0.260246	0.224361
D	Y	0	0	0
D	E	0.030908	0.822962	0
B	F	0.252812	0.507467	0
B	E	0.781932	0	0
Z	Y	0.684839	0	0.872495
Z	Y	0.109296	0	0
Z	Y	0	0	0
Z	G	0	0	0
B	Y	0.466629	0.530452	0.837192
A	Y	0	0.586822	0.276724
B	Y	0	0	0
A	Y	0.067724	0.594822	0
A	Y	0.580132	0	0.887313
Z	E	0	0	0.536035
Z	Y	0	0	0.264759
Z	Y	0	0.590357	0
Z	G	0	0	0
A	E	0	0	0
Z	Y	0	0	0
Z	Y	0.583674	0	0
Z	F	0.264146	0	0.282629
C	E	0	0.752475	0
D	F	0	0	0.542379
Z	H	0.955744	0.1094	0.200236
Z	Y	0.505956	0.434035	0
Z	Y	0	0.372412	0.357345
Z	Y	0.27527	0.778541	0
Z	Y	0	0	0.029526
A	E	0.752184	0	0
A	Y	0.342725	0	0.982046
A	G	0.503827	0.657302	0
Z	Y	0	0.486371	0
B	Y	0.588465	0.242292	0.216593
B	Y	0	0.744504	0.813481
Z	Y	0	0.132094	0
Z	F	0.89561	0.464467	0.28844
A	F	0	0.519589	0
Z	Y	0.819888	0	0
Z	E	0.16164	0.517164	0.398838
A	E	0	0.837906	0.994771
B	Y	0	0	0.722473
D	Y	0.722952	0	0
B	Y	0	0	0
Z	E	0.798276	0.722851	0
Z	Y	0	0.035622	0
Z	Y	0	0	0
B	Y	0	0.831577	0.367089
Z	E	0	0.713386	0.441796
Z	Y	0	0.65203	0
Z	E	0	0.571597	0.861493
Z	F	0.567062	0.116177	0
Z	E	0	0	0
B	F	0	0.580643	0
B	E	0.093101	0	0.627467
C	E	0.35178	0.302899	0
A	Y	0	0	0
A	Y	0.223384	0	0.090741
B	Y	0	0.203366	0
C	E	0	0	0.559339
D	E	0	0.213736	0
Z	Y	0.438618	0.357376	0.930789
Z	E	0.606408	0	0
Z	Y	0.209138	0.518078	0.519079
Z	Y	0	0.602017	0.567449
Z	F	0.237037	0.303957	0.363816
Z	Y	0	0.479442	0
Z	Y	0	0.052296	0.59773
A	Y	0	0	0
B	F	0	0.91803	0.495227
Z	Y	0.507552	0.24152	0.478877
A	Y	0	0	0.456667
Z	Y	0	0.518254	0.244824
Z	Y	0.083726	0	0.143485
B	Y	0.620516	0	0
B	Y	0	0.694328	0.470367
Z	Y	0.776112	0	0.511514
Z	Y	0.566308	0.696083	0.296108
A	Y	0.143669	0	0
Z	E	0	0.806262	0.673159
Z	Y	0.411781	0	0.576385
Z	Y	0	0	0.013548
Z	Y	0	0.024903	0.355877
Z	E	0.848844	0.427362	0.274924
Z	Y	0	0	0.762231
C	E	0.04334	0.878663	0.977703
C	Y	0	0.252863	0.404321
Z	Y	0	0	0
A	E	0	0.846939	0
B	E	0	0	0
Z	Y	0.374621	0.826285	0.508179
Z	E	0	0	0.43905
C	Y	0.027311	0.568511	0.521859
A	F	0.941087	0.737791	0
B	Y	0.757871	0.500219	0.494695
Z	E	0.671283	0	0.652999
Z	H	0	0.962337	0.387134
A	Y	0	0	0.434747
Z	E	0	0	0.38357
B	Y	0	0.307486	0.723547
A	F	0	0.42483	0.534259
Z	Y	0.821929	0.506017	0.047595
B	F	0.3526	0	0
A	E	0.33088	0.480997	0.775536
B	E	0	0.093796	0
A	G	0.487089	0	0.515316
Z	Y	0.458651	0	0.859607
Z	G	0	0.093846	0.953977
C	Y	0.386993	0	0.147375
B	F	0.366167	0	0
A	F	0	0.803241	0.129094
C	Y	0	0	0.251477
Z	Y	0	0	0
A	Y	0	0.061649	0
C	E	0	0	0
A	F	0	0	0.698335
C	E	0.152882	0.668668	0
B	E	0	0.567994	0.619535
Z	F	0.072557	0	0
A	F	0	0	0
A	F	0	0	0.805425
Z	H	0	0	0
Z	E	0.446663	0.833569	0.93355
Z	Y	0.695313	0	0
C	Y	0.749394	0	0.224108
Z	E	0.914802	0.328785	0.559464
A	Y	0.900426	0.284321	0
Z	Y	0.164701	0	0.88023
B	Y	0	0	0.301799
Z	F	0.45822	0	0.760881
B	E	0	0	0
Z	Y	0.961972	0.691792	0.160519
A	F	0.118337	0.768298	0
Z	Y	0.78915	0.8765	0.562261
D	F	0	0.774693	0.36908
C	Y	0	0	0.139316
A	Y	0	0	0
A	G	0	0	0.214159
B	E	0.004302	0	0.819364
B	E	0.514695	0	0
Z	Y	0.943335	0.513643	0
Z	Y	0.193401	0	0
Z	G	0	0.484521	0.449828
A	E	0	0	0.736569
D	Y	0	0.462314	0.709445
C	Y	0.291161	0.288267	0
B	Y	0.02506	0.45548	0.847002
B	G	0	0.941821	0
Z	Y	0.825257	0.986275	0.325377
Z	E	0	0.664922	0.613975
Z	F	0.640386	0	0.356927
Z	Y	0	0	0.077739
Z	E	0	0.54467	0
B	F	0	0.983427	0.209967
Z	Y	0.233828	0	0.515459
A	Y	0.614538	0.869568	0.894922
B	Y	0	0.295916	0
B	Y	0	0.523703	0.209838
A	G	0	0	0.878993
A	Y	0.756334	0	0.216052
A	H	0.242287	0.567721	0.615068
A	F	0	0.96281	0
Z	F	0	0	0
Z	Y	0	0	0
Z	Y	0.564384	0	0
B	E	0.616246	0.616081	0.586678
Z	Y	0.578803	0.387979	0.596002
A	Y	0	0	0.491847
Z	Y	0	0	0
Z	Y	0	0.309154	0.383333
B	G	0	0.478557	0
Z	E	0	0	0.381385
A	E	0	0	0.748632
D	Y	0.477018	0	0
A	Y	0.631698	0	0
Z	F	0	0	0
A	Y	0	0	0
Z	E	0	0.109485	0.073949
Z	F	0	0	0.579072
A	G	0.205651	0.259599	0
C	F	0	0	0.60254
Z	Y	0.696166	0.261128	0.15131
A	F	0	0.958013	0
Z	Y	0.488533	0.263138	0.392844
Z	E	0	0	0
B	Y	0	0	0
Z	Y	0	0.760936	0.656613
Z	Y	0	0	0.104989
A	Y	0.608839	0	0
Z	E	0	0.325295	0
A	G	0	0	0.492442
Z	Y	0.12969	0.943818	0
B	Y	0	0.399119	0
A	F	0	0.722546	0
A	Y	0.297874	0	0
Z	Y	0.63985	0	0
Z	E	0	0.410741	0.986026
D	E	0.393675	0.389611	0
Z	Y	0.471407	0.375004	0
A	E	0	0.720697	0
A	Y	0.920079	0	0
Z	E	0	0.893328	0
Z	Y	0.619396	0.865959	0
Z	Y	0.488815	0	0
Z	Y	0.493335	0.87482	0
Z	E	0	0	0.389727
A	Y	0.62406	0.808166	0.648549
B	E	0.648274	0	0
B	H	0	0.403793	0.310669
A	Y	0	0.716066	0.282522
Z	Y	0.654512	0.323368	0
B	Y	0.794373	0	0.601479
A	F	0	0.298967	0.225248
Z	G	0	0	0.193832
Z	E	0	0.297863	0.17399
Z	Y	0	0	0
Z	E	0	0	0.469644
Z	F	0.000118	0.54624	0.433823
Z	Y	0	0	0
Z	Y	0	0.37535	0.077575
Z	E	0	0.562876	0.425436
Z	E	0.373531	0	0.229217
Z	E	0.597429	0.247664	0
Z	Y	0.977891	0	0.342123
B	F	0.357454	0	0.394971
Z	F	0.640783	0	0.607763
Z	E	0.905874	0	0
Z	F	0.160198	0	0
Z	E	0.537915	0	0
A	Y	0.484013	0.501656	0.893067
Z	H	0.172378	0	0
B	E	0.003789	0.747199	0
Z	Y	0.636272	0	0.140368
Z	H	0	0.721568	0.701271
Z	G	0	0.459667	0
B	Y	0.077365	0.756918	0
Z	F	0	0.512013	0.514766
C	Y	0.316864	0.498268	0
Z	F	0	0.691802	0.06817
Z	H	0.479064	0	0
Z	Y	0.578068	0	0
Z	F	0.068807	0.566115	0
Z	Y	0	0	0
B	E	0.308794	0.414444	0.720997
Z	Y	0	0	0.755699
B	H	0	0.53458	0
Z	E	0.953011	0.323808	0.367102
C	Y	0	0	0
Z	H	0.127347	0.765729	0
Z	Y	0	0.688078	0.738897
A	E	0	0.489216	0.46271
Z	Y	0.478337	0.848317	0
A	F	0	0	0.807193
B	E	0	0	0.600752
A	H	0.054144	0	0.090627
C	Y	0.034671	0	0
A	Y	0.816254	0	0
B	Y	0.646719	0.485966	0
Z	Y	0	0.4884	0
D	Y	0.610788	0	0
B	F	0.329982	0	0.985594
Z	E	0.408503	0	0
Z	Y	0.434796	0.689621	0.62115
Z	Y	0.562352	0	0.174186
Z	Y	0.716982	0	0
Z	G	0	0.671277	0.441332
A	E	0.278702	0	0
B	Y	0.306128	0	0.509501
B	Y	0.806954	0	0
Z	E	0.131877	0	0.906193
A	F	0.570021	0.80426	0.587006
A	F	0	0.14077	0.28368
Z	Y	0	0.62158	0.317886
B	E	0.730112	0.770869	0
Z	G	0.016005	0	0.502153
A	Y	0.763666	0	0
Z	F	0	0	0
A	H	0.562076	0	0
Z	Y	0	0.004642	0.470668
A	Y	0.999132	0.426448	0.379688
C	Y	0	0.55274	0.212119
Z	E	0.178896	0.271437	0.934634
Z	Y	0.741427	0	0
Z	E	0	0.648861	0
A	Y	0.728111	0.286954	0
Z	F	0	0.332178	0
Z	G	0	0.256498	0.581242
A	H	0	0	0.068238
A	H	0.89715	0	0
B	E	0	0.850919	0
B	Y	0.308441	0.367654	0.383998
Z	F	0	0.340844	0
A	Y	0.994036	0.226083	0.551959
A	E	0.925091	0.327801	0.869932
Z	F	0.426747	0.400866	0
Z	Y	0.167733	0	0.858537
Z	F	0	0	0
Z	Y	0	0.386079	0
Z	Y	0.539255	0	0
B	G	0.70462	0.476076	0
A	Y	0	0.395604	0
Z	E	0.726837	0.470802	0
Z	Y	0	0	0
Z	E	0.677464	0	0
Z	Y	0	0	0
C	E	0.038519	0.376272	0.999275
B	E	0.978499	0.425362	0.792548
Z	E	0.074929	0	0.174861
A	E	0	0	0.370595
A	F	0.18388	0.945004	0.368492
Z	H	0.894627	0	0.493116
Z	E	0.053932	0.725101	0.623183
Z	Y	0.348887	0	0.812817
A	Y	0	0.883369	0.531442
A	Y	0	0	0
A	F	0	0.469933	0.144884
Z	F	0	0.835396	0
C	H	0.312488	0	0.067013
Z	Y	0	0.010283	0.570627
A	H	0.327595	0.712367	0
Z	Y	0	0	0
Z	Y	0.91867	0	0
Z	F	0.637574	0.089911	0.698938
Z	Y	0	0	0.560803
B	Y	0	0.594481	0.529848
D	F	0	0	0.466799
A	Y	0.435735	0.905079	0
A	E	0.494708	0.062528	0
A	G	0.710526	0.282209	0
C	G	0	0.725634	0
Z	E	0	0.383574	0
Z	E	0.885543	0	0
A	G	0	0.513994	0
Z	H	0.640066	0.79839	0
B	Y	0	0	0.471585
C	Y	0.498657	0.125684	0.314486
Z	Y	0.64124	0.226929	0.142704
Z	Y	0.697923	0	0
Z	H	0	0	0.289667
Z	Y	0.643913	0.857809	0.346001
Z	H	0	0	0
Z	Y	0.502015	0.13512	0
A	F	0.775113	0.398996	0
Z	E	0.851457	0.334081	0.136402
Z	Y	0.655542	0.316246	0
Z	Y	0	0.645293	0.12172
Z	F	0.178034	0.702214	0
A	Y	0.80657	0	0.055278
B	Y	0	0	0.281445
Z	Y	0.49554	0	0
A	H	0	0	0
Z	Y	0	0.586144	0.460784
Z	Y	0.545419	0.221655	0
B	E	0	0	0.468566
A	H	0.317196	0.691259	0.350537
Z	E	0	0.508385	0
Z	E	0.034109	0.618882	0.689206
D	E	0.128107	0	0
Z	E	0	0	0
B	Y	0.917669	0	0.220865
Z	Y	0.928595	0	0.701796
A	F	0.300236	0	0
Z	Y	0.535108	0.751227	0.570235
B	Y	0	0.712916	0.429781
C	Y	0	0	0
A	Y	0	0.112887	0
Z	H	0.647237	0	0.853533
A	Y	0.911318	0.594627	0.714763
Z	Y	0	0.998654	0
A	E	0	0.672806	0.585108
C	Y	0	0	0
Z	G	0.097929	0	0
Z	Y	0.70544	0	0.073937
Z	E	0.820758	0.098891	0.949738
Z	F	0.373776	0	0.525777
Z	Y	0.861677	0.370647	0
A	Y	0.017484	0.752472	0.710279
A	E	0.404444	0	0.823274
Z	Y	0	0	0.275753
Z	Y	0.119507	0	0
C	E	0	0.897707	0
A	Y	0	0	0
Z	G	0.693528	0	0
A	Y	0	0	0
Z	E	0	0	0
Z	E	0.246342	0.640279	0
Z	F	0	0	0
Z	Y	0	0.355717	0
A	F	0.62533	0	0.209182
A	E	0	0	0
Z	Y	0.818108	0	0
Z	Y	0.731886	0.387159	0
C	Y	0	0	0
Z	Y	0.191112	0.440086	0.783529
Z	Y	0.328345	0.482241	0.305495
Z	Y	0	0	0.096194
Z	Y	0.455177	0	0.747974
Z	E	0	0	0
Z	H	0	0	0
Z	E	0	0	0.904511
C	E	0.910163	0	0.678048
Z	Y	0.509676	0.699334	0.124935
Z	E	0.720162	0.851129	0
A	E	0.932716	0.59379	0
C	Y	0.619328	0.539705	0.447679
Z	Y	0	0.214384	0.1427
Z	E	0.736681	0.692835	0
A	E	0	0	0
A	Y	0.665649	0.853525	0
Z	E	0.259158	0	0
Z	F	0	0	0.576684
Z	F	0	0	0.428204
A	F	0.430408	0	0.223096
Z	Y	0.739291	0.743134	0
Z	Y	0.442784	0.745737	0.854838
Z	E	0.000899	0	0
B	E	0	0.522452	0.692568
A	Y	0.667289	0.251491	0
Z	Y	0	0.539464	0.260463
D	E	0.603722	0.394679	0.877244
Z	G	0	0	0
Z	Y	0	0.961275	0.138215
Z	H	0.083027	0.535639	0.783117
Z	Y	0.850444	0.016125	0.684038
A	Y	0	0.977661	0.19778
B	E	0.112403	0.911231	0.006995
A	G	0	0.326128	0.899893
A	F	0	0.077802	0
Z	F	0.784402	0	0
Z	F	0.090469	0	0.731625
Z	E	0	0	0.295146
A	E	0	0.965605	0
C	Y	0	0	0.065006
Z	E	0	0	0.048045
B	G	0.565991	0.313585	0.407113
B	Y	0.531696	0.559408	0.402725
Z	E	0	0.218261	0
Z	E	0.241289	0	0.792156
B	E	0.291513	0	0.875049
D	Y	0	0	0.019696
Z	Y	0	0.638348	0.284684
Z	Y	0.20739	0	0.848944
A	Y	0.12379	0.893819	0.341592
D	Y	0	0	0.133389
Z	Y	0	0.901454	0
Z	G	0	0	0
B	F	0	0.533829	0
D	Y	0.999941	0.64358	0.549751
A	Y	0	0.827308	0
Z	F	0.605991	0	0.7926
Z	E	0.893172	0.135262	0.924608
B	Y	0	0	0.699753
Z	Y	0	0.843221	0
A	E	0	0	0
Z	G	0.515846	0.294529	0
D	Y	0	0	0
Z	Y	0	0	0
Z	Y	0.997475	0.28704	0
B	E	0	0	0
A	F	0.444807	0.034166	0.426089
Z	E	0.523673	0.825459	0.882299
C	Y	0	0	0.907453
Z	Y	0	0.566036	0
Z	E	0	0	0.888396
A	F	0.811103	0	0
Z	H	0	0	0
Z	E	0	0	0
Z	F	0	0.855477	0.581884
D	Y	0.667065	0	0
Z	F	0.513262	0.042522	0.795129
C	E	0.315441	0.640195	0
B	Y	0.046178	0.475384	0
Z	E	0.592323	0.86803	0
C	Y	0.497013	0	0.379032
Z	Y	0.557902	0	0
A	E	0	0.975349	0.944547
A	E	0.571226	0	0
B	Y	0	0	0.583844
Z	Y	0	0	0
B	F	0	0	0
Z	H	0	0.570428	0
Z	F	0	0	0.731413
Z	E	0	0.554843	0.924778
B	F	0	0.182869	0.993832
Z	Y	0	0	0.527519
A	E	0	0	0.547999
A	Y	0	0.41526	0.970624
A	F	0.804583	0.32003	0.446279
A	E	0.26971	0.564011	0
C	F	0	0	0
B	Y	0.50726	0	0
A	G	0	0	0.271837
B	Y	0.539403	0.264571	0.138515
A	H	0.35261	0.221688	0.412427
B	E	0	0.759585	0.6986
Z	F	0	0.508024	0
Z	Y	0.994037	0.266604	0
Z	Y	0	0	0
C	Y	0	0.418797	0
B	E	0	0.681896	0
Z	E	0	0	0.448209
A	Y	0.640722	0	0.467036
D	Y	0	0.723662	0.670037
A	Y	0.539811	0.460076	0.804843
C	E	0	0	0.604857
A	G	0.250332	0.469589	0
Z	G	0.80381	0.337157	0.096211
Z	Y	0.921475	0.444435	0.747125
B	Y	0.958941	0.424992	0.430646
A	Y	0.407844	0.837265	0
Z	E	0.802411	0.384166	0.853391
A	F	0.751258	0.363967	0
Z	F	0.491504	0	0.034366
Z	Y	0	0	0.683255
C	Y	0.660763	0.162483	0.301341
B	F	0.228102	0.218511	0
D	Y	0.639165	0.113761	0.752853
B	E	0.756818	0.690872	0.36559
A	Y	0	0.31251	0
Z	Y	0.106781	0.936137	0.271068
Z	E	0.992382	0	0
Z	F	0	0	0.855388
C	F	0.417911	0	0.339981
C	E	0	0.093261	0.728288
D	G	0	0	0
B	Y	0	0	0
C	Y	0.843602	0	0.297507
A	E	0.583181	0.60101	0.955631
B	Y	0	0	0.373914
B	E	0	0.710172	0.452423
Z	F	0	0.730894	0.914791
Z	Y	0	0.375253	0.730713
C	Y	0	0	0.408249
A	Y	0	0.445366	0.518127
B	E	0.094959	0.737784	0.767406
Z	E	0.855429	0.511121	0.063034
Z	Y	0.146913	0.482094	0
A	E	0.54286	0	0.418399
B	E	0	0.072541	0
Z	Y	0	0	0
B	F	0.313615	0	0
A	E	0	0.713401	0
B	H	0.344563	0.755722	0
Z	Y	0	0.246337	0.420826
Z	Y	0	0.229419	0.729292
Z	Y	0	0	0.306623
A	Y	0.609817	0	0.236749
A	E	0	0.352006	0
D	Y	0.968942	0.491726	0.322064
B	E	0.454726	0	0.654759
Z	F	0	0	0
Z	Y	0.654412	0.813391	0
Z	E	0.536019	0	0.388511
Z	Y	0.918945	0.614837	0
B	Y	0.841995	0.209827	0.339449
A	Y	0.785091	0	0.320241
A	E	0	0	0
A	Y	0	0.501258	0.629839
